comment_id,target,opinion,sentiment,confidence
886175366,room,poor,NEG,0.7342
886175366,Breakfast,substantial,POS,1.0
886175366,tea,substantial,POS,1.0
886175366,room,large,POS,0.9998
886175366,room,clean,POS,0.9992
886175366,aircon,good,POS,1.0
886175366,kettle,good,POS,0.9998
886175366,tv,good,POS,0.9994
886175366,bathroom,huge,POS,1.0
886175366,balcony,big,POS,0.9996
886175366,balcony,bright,POS,0.998
751602005,rooms,disappointing,NEG,1.0
751602005,Breakfast,disappointing,NEG,1.0
751602005,rooms,outdated,NEG,1.0
751602005,Breakfast,outdated,NEG,1.0
751602005,location,clean,POS,0.5431
751602005,amenities,No,NEG,0.9938
751602005,hand soap,No,NEG,0.9759
751602005,bath towels,No,NEG,0.5331
751602005,staff,not friendly,NEG,0.9032
751602005,rooms,minimal,NEG,1.0
751602005,Breakfast,minimal,NEG,1.0
751602005,rooms,not very good,NEG,0.9968
751602005,Breakfast,not very good,NEG,0.9999
736659114,Room,clean,POS,0.9993
736659114,Room,well maintained,POS,0.9996
736659114,cafe,well maintained,POS,0.9989
736659114,room,cleaned,POS,0.9999
736659114,air con,Great,POS,1.0
736659114,Staff,amazing,POS,1.0
736659114,Staff,smiling,POS,1.0
736659114,rates,great,POS,0.9998
736659114,lippo mall,Close,POS,0.9876
736659114,restaurants,Great,POS,1.0
736659114,cafe,fantastic,POS,0.8896
736659114,price,basic,NEU,0.9994
4393020,location,happy,POS,0.8382
4393020,pool,clean,POS,1.0
4393020,main road,walking distance,POS,0.7854
4393020,beach,walking distance,POS,0.9996
4393020,Kuta,10 minute walk,POS,0.9982
4393020,bakery,10 minute walk,POS,0.987
4393020,Kuta,fabulous,POS,0.9398
4393020,bakery,fabulous,POS,0.9993
4393020,supermarket,fabulous,POS,0.8713
4393020,bakery,modern,POS,0.9995
4393020,supermarket,modern,POS,0.9833
5438719,Bakungs Beach Cottages,loved,POS,1.0
5438719,budget hotel,good,POS,0.9993
5438719,staff,friendly,POS,1.0
5438719,staff,helpful,POS,1.0
5438719,hotel,helpful,POS,0.984
5438719,Pool,great,POS,0.9999
5438719,staff,rudeness,NEG,0.3814
5438719,Everyone,eager to help,POS,0.9932
5438719,conversation,normal,POS,0.9023
5438719,hotel,safe,POS,1.0
5438719,staff,quiet,POS,1.0
5438719,hotel,quiet,POS,1.0
5438719,warung,great,POS,0.9999
5438719,Staff,friendly,POS,1.0
105053946,rooms,basic,NEU,1.0
105053946,rooms,old,NEG,0.403
105053946,Discovery Plaza,clean,POS,0.5178
105053946,pool,enjoyed,POS,0.9997
105053946,pool,enjoyed,POS,0.5366
105053946,air cons,enjoyed,POS,0.9975
105053946,air cons,great,POS,1.0
105053946,main street,10 mins walk,POS,0.9245
105053946,Waterbom,10 mins walk,POS,0.789
105053946,Discovery Plaza,10 mins walk,POS,0.6315
340119793,hotel room,should be 4 stars,NEU,0.8574
340119793,beach,should be 4 stars,POS,0.4615
340119793,money,great value,POS,0.7559
340119793,supermarket,great value,POS,0.914
340119793,cinema,great value,POS,0.7919
340119793,restaurants,great value,POS,0.8707
340119793,room,great,POS,0.6785
340119793,bathroom,big,POS,1.0
340119793,TV,flat screen,POS,0.9598
340119793,balcony,big,POS,0.9992
340119793,fridge,big,POS,0.9984
340119793,bottles,free,POS,0.9746
340119793,rooms,cleaned,POS,0.998
340119793,location,good,POS,1.0
340119793,hotel room,short walk,POS,0.9558
340119793,supermarket,short walk,POS,0.6513
340119793,cinema,short walk,POS,0.6366
340119793,restaurants,short walk,POS,0.8309
340119793,beach,short walk,POS,0.8081
124637732,place,good,POS,0.9603
124637732,Hotel,good,POS,0.7371
124637732,budget,good,POS,0.889
124637732,bed,clean,POS,0.9986
124637732,budget,clean,POS,0.5232
124637732,room,cool,POS,0.5942
124637732,pool,does not open,NEG,0.7898
124637732,pool bar,does not open,NEG,0.5113
124637732,pool bar,not open,NEG,0.5814
124637732,room,amazing,POS,0.9845
124637732,gardens,amazing,POS,1.0
124637732,budget,good,POS,0.981
124637732,person,good,POS,0.9434
121724578,room,cool,POS,1.0
121724578,place,worst,NEG,0.9999
121724578,place,horrible,NEG,0.9633
117884167,budget hotel,Best,POS,1.0
117884167,staff,fantastic,POS,1.0
685101496,view,great,POS,1.0
685101496,pool,great,POS,0.9981
685101496,gym,great,POS,0.9995
685101496,rooms,quiet,POS,1.0
685101496,rooms,comfy,POS,1.0
295558103,hotel,worst,NEG,0.9999
295558103,Staff,good,POS,0.9926
295558103,rooms,good,POS,0.92
295558103,rooms,dirty,NEG,1.0
295558103,sheets,dirty colour,NEG,0.6689
295558103,towels,dirty colour,NEG,0.9957
295558103,Staff,not rude,POS,0.6542
295558103,rooms,not rude,POS,0.5527
295558103,rooms,old,NEG,0.9991
295558103,hotel,depressing,NEG,0.5163
295558103,rooms,depressing,NEG,0.9996
227816563,pool,Nice,POS,1.0
227816563,rooms,clean,POS,1.0
227816563,gardens,lovely,POS,1.0
227816563,Water pressure,little light,NEG,0.9992
227816563,tiles,broken,NEG,0.9999
209982822,bedside tables,comfortable,POS,0.7171
209982822,terrace,comfortable,POS,0.9696
209982822,airport,close,POS,0.5431
209982822,fridge,close,POS,0.6619
209982822,Discovery Mall,15 minute,POS,0.9972
209982822,Discovery Mall,15 minute walk away,POS,0.9855
209982822,rooms,small,POS,0.3657
209982822,fridge,small,POS,0.7849
209982822,bedside tables,good,POS,0.996
209982822,bedside lighting,good,POS,1.0
209982822,cupboard space,varied,POS,1.0
107068313,room,filthy,NEG,0.9905
107068313,money,terrible,NEG,0.9644
107068313,place,terrible,NEG,1.0
107068313,pillows,good value,POS,0.8498
107068313,room,okay,NEU,0.4319
107068313,money,okay,POS,0.4275
107068313,place to sleep,okay,POS,0.492
467159630,reception,decent,POS,0.8907
467159630,drink,very cold,POS,0.9505
467159630,rooms,neat,POS,0.9996
467159630,hotel,clean,POS,0.4981
467159630,bathrooms,big,POS,0.8971
467159630,restaurant,basic,NEU,1.0
467159630,beach,5 minute walk,POS,0.9935
467159630,main street,5 minute walk,POS,0.9935
467159630,hotel,cheap,POS,0.9526
304503322,location,Excellent,POS,1.0
304503322,Room,not cleaned,NEG,1.0
304503322,Breakfast,poor,NEG,1.0
304503322,pool bar,not open,NEG,1.0
304503322,staff,issues,NEG,0.9697
217696913,Airport,close,POS,0.9762
217696913,Kuta attractions,close,POS,0.5043
217696913,life,easy,POS,0.8868
217696913,blue cab,easy,POS,0.5125
217696913,Kuta square,easy,POS,0.5028
217696913,Booking,easy,POS,1.0
217696913,Booking,affordable,POS,1.0
217696913,blue cab,affordable,POS,0.6827
217696913,Kuta square,affordable,POS,0.6522
217696913,Lippo mall,loved,POS,0.8257
217696913,Lippo mall,next door,POS,0.9102
207804376,location,great,POS,1.0
207804376,staff,not changed,NEG,0.4944
207804376,staff,friendly,POS,0.9992
207804376,rooms,friendly,POS,0.582
207804376,shopping,friendly,POS,0.9629
207804376,bathrooms,updated,POS,0.9966
207804376,shopping,happy,POS,0.801
207804376,menu,simple,NEU,0.5359
207804376,kuta reefs,between,POS,0.7516
207804376,staff,between,POS,0.9945
207804376,rooms,between,POS,0.6422
207804376,shopping,between,POS,0.991
207070237,experience,great,POS,1.0
207070237,rooms,dingy,NEG,0.5718
207070237,breakfast,laughable,POS,0.648
207070237,swim up bar,revamp,POS,0.7525
207070237,money,value,POS,0.8392
207070237,money,Close,POS,0.9872
142685672,friendliness,old,NEG,0.7923
142685672,staff,old,NEG,0.9467
142685672,toilet pedestals,lovely,POS,1.0
142685672,floor tiles,lovely,POS,1.0
142685672,toilet pedestals,lovely,POS,0.9116
142685672,product,lovely,POS,0.9771
142685672,Pool,lovely,POS,1.0
130559223,its,old,NEG,1.0
130559223,its,mouldy,NEG,0.7549
130559223,air con,worked well,POS,1.0
130559223,sheets,clean,POS,1.0
130559223,staff,clean,POS,1.0
130559223,staff,friendly,POS,1.0
116001939,hotel,beautiful,POS,1.0
116001939,gardens,amazing,POS,1.0
116001939,pool,great,POS,1.0
116001939,rooms,very basic,NEU,0.8775
116001939,rooms,basic,NEU,1.0
116001939,beds,Comfy,POS,1.0
116001939,air con,good,POS,1.0
116001939,shower,good,POS,1.0
116001939,bathroom,small,NEG,0.9021
116001939,walls,thin,NEG,0.9998
116001939,Staff,friendly,POS,1.0
116001939,Staff,helpful,POS,1.0
92852386,staff,fantastic,POS,1.0
92852386,staff,friendly,POS,0.9994
92852386,staff,helpful,POS,0.999
92852386,rooms,helpful,POS,0.9802
92852386,rooms,cleaned,POS,0.992
92852386,rooms,cleaned everyday,POS,0.628
92852386,room,basic,NEU,1.0
92852386,bed,basic,NEU,0.9983
92852386,bed,small,NEG,0.9767
92852386,tv mirror,small,POS,0.7504
92852386,balcony,nice,POS,0.9917
92852386,pool,nice,POS,0.9991
92852386,breakfast,pritty,NEG,0.9187
92852386,breakfast,basic,NEU,1.0
74857121,hotel,bit run down,NEG,0.9942
74857121,hotel,cheap,POS,0.996
74857121,situated,cheap,POS,0.9937
74857121,Bakung ' s Beach,cheap,POS,0.8828
74857121,situated,ideally,POS,0.715
74857121,pool,10 minutes walk,POS,0.9991
74857121,hotel,fair share,POS,0.9991
74857121,situated,fair share,POS,0.5818
74857121,Bakung ' s Beach,fair share,POS,0.8955
74857121,pool,good sized,POS,1.0
29162261,rooms,basic,NEU,1.0
29162261,dinner,basic,NEU,0.9999
29162261,food,basic,NEU,0.9791
29162261,pool,lovely,POS,0.8685
29162261,breakfast,basic,NEU,1.0
29162261,rooms,good,POS,0.9994
29162261,dinner,good,POS,0.9999
29162261,food,good,POS,1.0
29162261,pizza,good,POS,0.9992
493882930,place,horrible,NEG,0.9856
493882930,bathroom,Dirty,NEG,1.0
493882930,breakfast,chlorinated,NEG,0.5835
493882930,Pool,chlorinated,NEG,1.0
493882930,pool,nice,POS,1.0
493882930,car park,noisy,NEG,0.9999
493882930,rooms,Poorly lit,NEG,1.0
493882930,rooms,basic,NEU,0.9999
492638943,place,pleased,POS,0.9994
492638943,air condition,leaked,NEG,0.9946
492638943,bathroom,clogged,NEG,1.0
492638943,staff,friendly,POS,1.0
492638943,Breakfast,decent,POS,1.0
457745719,everything,love,POS,1.0
457745719,food,Easy to find,POS,0.6011
457745719,food,Near,POS,0.9997
457745719,room,big,POS,1.0
457745719,room,renovated,POS,1.0
324315173,pool,fabulous time,POS,0.5131
324315173,room,clean,POS,0.9999
324315173,fridge,small,POS,0.4227
324315173,fridge,good sized,POS,0.5032
324315173,balcony,good sized,POS,0.9982
324315173,TV,decent sized,POS,0.9982
324315173,aircon,worked perfectly,POS,0.994
324315173,breakfasts,enjoyed,POS,1.0
324315173,pool,enjoyed,POS,0.9997
324315173,pool,excellent,POS,0.9934
324315173,location,excellent,POS,0.9988
323343135,hotel,fine,POS,1.0
323343135,hotel,clean,POS,0.5847
323343135,hotel,good,POS,0.9968
323343135,staff,great,POS,1.0
323343135,people,great,POS,0.998
323343135,food,good,POS,1.0
323343135,rooms,well maintained,POS,1.0
298999201,Rooms,clean,POS,1.0
298999201,grounds,neat,POS,1.0
298999201,grounds,tidy,POS,1.0
298999201,staff,friendly,POS,1.0
298999201,food,good,POS,1.0
298999201,price,good,POS,1.0
298999201,location,good,POS,1.0
250458639,Pool bar,budget,POS,0.9669
250458639,drink prices,budget,POS,0.5811
